"Pathway","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"COLANSYN-PWY: colanic acid building blocks biosynthesis",5282.1979237912,-0.2104137546742,1.14140685210633,-0.184345971189771,0.853742052057227,0.996594415525585
"PWY-6545: pyrimidine deoxyribonucleotides de novo biosynthesis III",2468.12857444162,0.416474104278034,2.27184657434768,0.183319643580076,0.854547222219568,0.996594415525585
"PWY-7238: sucrose biosynthesis II",7919.09996695144,-0.46080977098579,2.51429043314122,-0.183276269484142,0.854581253222902,0.996594415525585
"PWY-5989: stearate biosynthesis II (bacteria and plants)",2814.5677824443,-0.260241227300786,1.44283821924905,-0.18036757262795,0.85686401009314,0.996594415525585
"FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation",308.848711569565,0.377147883307943,2.09288994213739,0.180204355572934,0.856992139157689,0.996594415525585
"NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)",6606.62391157221,0.270643388675035,1.53323825261044,0.176517503534918,0.859887398749803,0.996594415525585
"THISYNARA-PWY: superpathway of thiamine diphosphate biosynthesis III (eukaryotes)",335.965402712944,0.392580927871298,2.24282431953498,0.175038644111321,0.861049268689694,0.996594415525585
"PWY-6519: 8-amino-7-oxononanoate biosynthesis I",336.37679076693,0.373092447605108,2.13173533777049,0.17501818400933,0.861065345339872,0.996594415525585
"BIOTIN-BIOSYNTHESIS-PWY: biotin biosynthesis I",418.19502509505,0.36749120790599,2.14833693624539,0.171058460014307,0.864177798484606,0.996594415525585
"NONMEVIPP-PWY: methylerythritol phosphate pathway I",10372.5890819939,-0.380786849762404,2.23143115440995,-0.170646918238933,0.864501403555243,0.996594415525585
"PWY-702: L-methionine biosynthesis II",393.845143358997,0.409407493578609,2.42774318696692,0.168637068276607,0.866082121840448,0.996594415525585
"FASYN-INITIAL-PWY: superpathway of fatty acid biosynthesis initiation (E. coli)",239.201804083867,0.393751791222226,2.41826213135963,0.162824280344185,0.870656790428871,0.996594415525585
"PWY-6151: S-adenosyl-L-methionine cycle I",24652.5863304448,0.256638140735622,1.59736918842482,0.160663009275079,0.872358825202602,0.996594415525585
"HISDEG-PWY: L-histidine degradation I",5258.84537405591,-0.196269168720603,1.22223908074986,-0.160581650359428,0.872422908214546,0.996594415525585
"PWY66-429: fatty acid biosynthesis initiation (mitochondria)",11957.1700771823,-0.393824176269472,2.47739521383891,-0.158967036857721,0.873694844318953,0.996594415525585
"PWY0-862: (5Z)-dodec-5-enoate biosynthesis",284.2499788629,0.385015370490035,2.43251600696331,0.158278658552664,0.874237224161785,0.996594415525585
"P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate",1593.84517176538,0.203066197444393,1.30330929600075,0.155808140145634,0.876184254084082,0.996594415525585
"PWYG-321: mycolate biosynthesis",339.316688951637,0.378550135494902,2.44668341457537,0.154719704739814,0.877042294920211,0.996594415525585
"PWY-7197: pyrimidine deoxyribonucleotide phosphorylation",5231.1070882955,-0.192316480385275,1.24571975869084,-0.15438181745418,0.877308689352664,0.996594415525585
"PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I",6156.05097079938,-0.192890271097015,1.26446916965302,-0.152546440614242,0.878755964693744,0.996594415525585
"GLCMANNANAUT-PWY: superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation",3926.91081980631,0.139473836654599,0.930855514282627,0.149834033869463,0.880895557305058,0.996594415525585
"PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)",3676.40773286662,-0.217249819286839,1.47170736809229,-0.147617538647273,0.882644612908455,0.996594415525585
"GLUTORN-PWY: L-ornithine biosynthesis I",6391.28777995504,-0.369993096940417,2.50654103137706,-0.147611027431355,0.8826497518127,0.996594415525585
"SO4ASSIM-PWY: assimilatory sulfate reduction I",251.797535926683,0.374441805723705,2.58146427019541,0.145050160115274,0.884671268479988,0.996594415525585
"THISYNARA-PWY: superpathway of thiamin diphosphate biosynthesis III (eukaryotes)",5723.7675403578,0.221865179796902,1.54051851820276,0.144019807081411,0.885484828901256,0.996594415525585
"PWY-7664: oleate biosynthesis IV (anaerobic)",3837.94618543134,-0.202563353063949,1.46960482600049,-0.137835253042291,0.890370622363349,0.996594415525585
"PWY-6317: D-galactose degradation I (Leloir pathway)",7176.94641788651,-0.336268747311602,2.50941241012067,-0.134002982513118,0.893400216003731,0.996594415525585
"PWY-7208: superpathway of pyrimidine nucleobases salvage",9300.71491448003,-0.167253870658744,1.2671594189458,-0.131991182923053,0.894991265739631,0.996594415525585
"PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)",3021.30678265102,0.300887523991907,2.2894084132691,0.131425883755823,0.895438413972111,0.996594415525585
"PWY-6700: queuosine biosynthesis",20880.8427939875,0.196579086729848,1.49915771522741,0.131126354974619,0.895675352905847,0.996594415525585
"GALACTARDEG-PWY: D-galactarate degradation I",55.9559791460748,0.366890792544003,2.8862375083913,0.12711732540282,0.89884753901333,0.996594415525585
"GLUCARGALACTSUPER-PWY: superpathway of D-glucarate and D-galactarate degradation",55.9559791460748,0.366890792544003,2.8862375083913,0.12711732540282,0.89884753901333,0.996594415525585
"COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis",27417.177215128,0.0141794536557245,0.112106509018955,0.126481983783182,0.899350409367917,0.996594415525585
"FASYN-ELONG-PWY: fatty acid elongation -- saturated",4181.15884001014,-0.185212737099902,1.47319662469027,-0.12572166810309,0.899952249292523,0.996594415525585
"PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis I",2068.85706199972,0.200459381547747,1.64911416678477,0.121555793762039,0.903250825248421,0.996594415525585
"PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I",11109.7415382889,-0.149162181723813,1.25921025585564,-0.118456930469055,0.905705619264983,0.996594415525585
"PWY-7858: (5Z)-dodecenoate biosynthesis II",2285.75144033058,-0.30488345490285,2.58198393727604,-0.118081081179962,0.906003413600461,0.996594415525585
"PWY-1042: glycolysis IV",15470.2330733697,-0.311287792914876,2.69568800838263,-0.115476194554742,0.90806768822981,0.996594415525585
"DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis",13004.2094029309,-0.283723468875154,2.46545855771976,-0.115079390804104,0.908382195119819,0.996594415525585
"P164-PWY: purine nucleobases degradation I (anaerobic)",3743.16428220441,-0.0719553050794571,0.62977441912462,-0.114255680914246,0.909035113866071,0.996594415525585
"THISYN-PWY: superpathway of thiamin diphosphate biosynthesis I",4965.92034397757,0.196407912269558,1.72209932180395,0.114051442784272,0.909197014009188,0.996594415525585
"COA-PWY-1: coenzyme A biosynthesis II (mammalian)",22531.258995422,0.174671822359872,1.59070979494912,0.109807472685777,0.91256206454032,0.996594415525585
"PWY-5686: UMP biosynthesis I",18275.8236177433,-0.297635550088418,2.71087801773549,-0.109793044224486,0.912573507599184,0.996594415525585
"PWY-7790: UMP biosynthesis II",18275.8236177433,-0.297635550088418,2.71087801773549,-0.109793044224486,0.912573507599184,0.996594415525585
"PWY-7791: UMP biosynthesis III",18275.8236177433,-0.297635550088418,2.71087801773549,-0.109793044224486,0.912573507599184,0.996594415525585
"PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP)",2450.3720651219,0.28024076664793,2.57454639950767,0.108850540313245,0.913321036563544,0.996594415525585
"PWY0-301: L-ascorbate degradation I (bacterial, anaerobic)",364.514535562932,-0.279492586596442,2.61360893045682,-0.106937416435745,0.914838629348416,0.996594415525585
"PWY-3841: folate transformations II (plants)",15616.6624789525,-0.266851031077107,2.69382616762517,-0.0990602267823237,0.921090451140631,0.996594415525585
"PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)",7010.93814993102,-0.248750699600099,2.51602612513931,-0.0988665010727287,0.921244266829889,0.996594415525585
"PWY-5367: petroselinate biosynthesis",3100.24837272046,-0.253338755031354,2.60747144771648,-0.0971587839449663,0.922600298783093,0.996594415525585
"COA-PWY: coenzyme A biosynthesis I",20336.11869453,0.145582445234759,1.49854570694367,0.0971491523816638,0.922607947475836,0.996594415525585
"PWY-8187: L-arginine degradation XIII (reductive Stickland reaction)",3259.99918388368,-0.230857600320576,2.44752973404674,-0.0943226948825978,0.924852822372727,0.996594415525585
"PWY0-1477: ethanolamine utilization",2928.402055651,-0.244223437391212,2.59770496278505,-0.0940150790370649,0.925097178452191,0.996594415525585
"PPGPPMET-PWY: ppGpp biosynthesis",29.5021975168565,0.266726998516224,2.88701437551295,0.0923885245527513,0.926389356513745,0.996594415525585
"PWY-4242: pantothenate and coenzyme A biosynthesis III",19671.8781632353,0.138709300412887,1.5015117116376,0.092379765897134,0.92639631515099,0.996594415525585
"PWY-1042: glycolysis IV (plant cytosol)",33067.8496730508,0.148506001776441,1.61536509019892,0.0919333980147818,0.926750956034481,0.996594415525585
"PWY-5686: UMP biosynthesis",33778.9375523898,0.147672112562952,1.61599720240096,0.0913814159724716,0.927189527865141,0.996594415525585
"PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli)",3678.8074739112,-0.237941906698756,2.63252491555505,-0.0903854338824322,0.927980931390428,0.996594415525585
"PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation",21266.6142517218,0.134345500483941,1.49634290872031,0.0897825623398282,0.928460005456782,0.996594415525585
"P41-PWY: pyruvate fermentation to acetate and (S)-lactate I",5940.1061595029,-0.223670789411221,2.49890942795291,-0.0895073614550533,0.92867870347275,0.996594415525585
"PYRIDNUCSYN-PWY: NAD de novo biosynthesis I (from aspartate)",5500.90623580322,-0.222478915667754,2.49054360201492,-0.0893294602382237,0.928820081769671,0.996594415525585
"PWY-7953: UDP-N-acetylmuramoyl-pentapeptide biosynthesis III (meso-diaminopimelate containing)",15660.2840225633,-0.236644771682326,2.69444541405107,-0.0878268939679625,0.930014262059897,0.996594415525585
"PWY-6859: all-trans-farnesol biosynthesis",1389.25040376663,-0.217325551730568,2.53410435496842,-0.085760300796009,0.931656965538646,0.996594415525585
"PWY-6897: thiamine diphosphate salvage II",5987.23172380836,-0.207820236760957,2.50512320072584,-0.0829580903249559,0.933884863772997,0.996594415525585
"PWY-5505: L-glutamate and L-glutamine biosynthesis",816.084476693077,0.138831381070797,1.69037915754581,0.0821303199646406,0.93454308271817,0.996594415525585
"PWY0-862: (5Z)-dodecenoate biosynthesis I",3329.42996518107,-0.21468168540181,2.61558871556482,-0.0820777686202285,0.934584871536124,0.996594415525585
"PWY-8178: pentose phosphate pathway (non-oxidative branch) II",11055.3150014572,-0.201381496265796,2.48741182644656,-0.0809602552036923,0.935473560456357,0.996594415525585
"PWY-5910: superpathway of geranylgeranyldiphosphate biosynthesis I (via mevalonate)",1351.85911184536,-0.201981190632784,2.53177919226265,-0.0797783595228436,0.936413536053408,0.996594415525585
"PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II",10348.8017275783,-0.0984092356203501,1.26285040259449,-0.0779262812271123,0.937886693577479,0.996594415525585
"PWY-922: mevalonate pathway I (eukaryotes and bacteria)",1385.41467441804,-0.194552396522191,2.53380913825204,-0.0767825774976894,0.938796510959187,0.996594415525585
"PWY-5265: peptidoglycan biosynthesis II (staphylococci)",4598.38179657765,-0.188835823652928,2.471689943935,-0.0763994788732665,0.939101284194569,0.996594415525585
"PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate)",12566.9867649304,-0.11617906601044,1.52848581718333,-0.0760092535399075,0.939411736237535,0.996594415525585
"PWY-7391: isoprene biosynthesis II (engineered)",1315.92470639676,-0.188719644525787,2.53043541323352,-0.0745799096625157,0.940548959364879,0.996594415525585
"PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I",4857.32983155703,-0.175516975414098,2.35695338124358,-0.0744677331384006,0.940638215082855,0.996594415525585
"PWY-5941: glycogen degradation II",6904.49597307888,-0.184357311677291,2.51068730209987,-0.0734290214170041,0.941464724173565,0.996594415525585
"PWY-6700: queuosine biosynthesis I (de novo)",13162.4445548135,-0.174539392634463,2.46554434656792,-0.0707914229478068,0.943563758195437,0.996594415525585
"DENOVOPURINE2-PWY: superpathway of purine nucleotides de novo biosynthesis II",8025.10277026363,0.168610477298204,2.38384542648687,0.0707304573630384,0.943612280064883,0.996594415525585
"PANTOSYN-PWY: pantothenate and coenzyme A biosynthesis I",17463.2630273825,0.106153500239266,1.51063986346171,0.0702705540922305,0.943978318984116,0.996594415525585
"PWY-841: superpathway of purine nucleotides de novo biosynthesis I",13116.5041155748,0.0867963054387677,1.24261697135148,0.0698496056627708,0.944313363954727,0.996594415525585
"PWY-7456: mannan degradation",1082.74558178524,-0.160328126588663,2.35929931020697,-0.0679558231102939,0.945820800997628,0.996594415525585
"PWY-7851: coenzyme A biosynthesis II (eukaryotic)",7646.97152914359,-0.170292517359389,2.51002602607007,-0.0678449209652278,0.945909084358662,0.996594415525585
"PWY-4041: &gamma;-glutamyl cycle",1850.34005608012,-0.044121289041847,0.652628741004164,-0.0676054949310996,0.946099681087323,0.996594415525585
"COA-PWY-1: superpathway of coenzyme A biosynthesis III (mammals)",8663.00129518207,-0.168089365351584,2.50715418082572,-0.067043888499998,0.946546763806354,0.996594415525585
"PWY-6168: flavin biosynthesis III (fungi)",8068.37436332369,0.101710066253627,1.53575682108195,0.0662279762377817,0.947196323847141,0.996594415525585
"NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I",9237.99064681598,-0.162949497467069,2.50388833630781,-0.0650785800245993,0.948111434936961,0.996594415525585
"PWY-5981: CDP-diacylglycerol biosynthesis III",5772.45280129237,-0.161543723474948,2.4962607389367,-0.064714282829188,0.948401490608059,0.996594415525585
"PWY-6151: S-adenosyl-L-methionine salvage I",7042.41007228665,-0.159542479255703,2.51133360116187,-0.0635289868227346,0.949345277710733,0.996594415525585
"PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I",25053.0429053116,0.0308960036830024,0.498480998929247,0.061980303661259,0.95057851724114,0.996594415525585
"PWY-621: sucrose degradation III (sucrose invertase)",3679.20339227349,0.057875450601037,0.943312707880786,0.061353409232722,0.951077756461985,0.996594415525585
"BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis",15395.547913667,-0.159934100336176,2.69357839384643,-0.0593760703982296,0.952652572480551,0.996594415525585
"COA-PWY: coenzyme A biosynthesis I (prokaryotic)",12037.2358617599,-0.145949293014817,2.47833087084138,-0.0588901565694768,0.953039598365158,0.996594415525585
"ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis",1930.38471424064,-0.140990225439842,2.40378166002573,-0.0586535074231046,0.953228091244373,0.996594415525585
"GLYOXYLATE-BYPASS: glyoxylate cycle",42.2414311707276,-0.164397780884261,2.88651717666874,-0.0569536818325775,0.954582091754954,0.996594415525585
"PWY-6731: starch degradation III",288.572461437572,0.101820952841535,1.82442545490746,0.0558098729480291,0.955493269729234,0.996594415525585
"PWY-6936: seleno-amino acid biosynthesis (plants)",2895.849754202,-0.144404109281176,2.59895785712462,-0.0555623127498261,0.955690488170203,0.996594415525585
"POLYISOPRENSYN-PWY: polyisoprenoid biosynthesis (E. coli)",1881.46095860171,-0.121473912527105,2.2490180851706,-0.0540119767502406,0.95692562210479,0.996594415525585
"P161-PWY: acetylene degradation (anaerobic)",1154.38914115486,-0.137649842967619,2.69990461835714,-0.0509832243819698,0.959338888166194,0.996594415525585
"1CMET2-PWY: folate transformations III (E. coli)",10539.2267053188,-0.126594164490967,2.4948749531459,-0.0507416872061419,0.959531357829606,0.996594415525585
"PANTOSYN-PWY: superpathway of coenzyme A biosynthesis I (bacteria)",11971.380145539,-0.124880866610242,2.4804960799309,-0.0503451175031571,0.959847370763995,0.996594415525585
"PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II",20889.0426834175,0.0262193696884858,0.525409725128615,0.0499027110357876,0.960199916903098,0.996594415525585
"PWY-7356: thiamine diphosphate salvage IV (yeast)",2443.59663990901,-0.125146163506726,2.56977958495176,-0.0486991819218907,0.96115902783566,0.996594415525585
"PWY-6902: chitin degradation II (Vibrio)",2732.11733597791,-0.126133429182261,2.59168713882921,-0.0486684628296767,0.961183509096165,0.996594415525585
"PWY-5384: sucrose degradation IV (sucrose phosphorylase)",3183.6881726511,-0.0604973912144085,1.2479425115902,-0.0484777068274716,0.961335530923218,0.996594415525585
"PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II",13012.3324186013,-0.0267610091946136,0.567195395115357,-0.0471812878332182,0.962368741057467,0.996594415525585
"PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II",13012.3324186013,-0.0267610091946136,0.567195395115357,-0.0471812878332182,0.962368741057467,0.996594415525585
"PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation",1962.43143859584,0.0580922703698522,1.31493819522647,0.0441787078516244,0.964761954152635,0.996594415525585
"PWY-7219: adenosine ribonucleotides de novo biosynthesis",36454.0831964089,0.0679751929295553,1.62139610966912,0.0419238658118078,0.966559390954147,0.996594415525585
"PWY66-400: glycolysis VI (metazoan)",22217.0247042064,0.0633211755925218,1.59465266200643,0.0397084437891631,0.968325569817544,0.996594415525585
"PWY1ZNC-1: assimilatory sulfate reduction IV",438.229543925509,-0.103452333233775,2.63104829038732,-0.03931981545597,0.968635408382331,0.996594415525585
"TCA: TCA cycle I (prokaryotic)",1787.69505873913,0.0613508295215992,1.56345299294198,0.0392405974458842,0.968698566466302,0.996594415525585
"PANTO-PWY: phosphopantothenate biosynthesis I",30921.128129679,0.00673264079149416,0.190061396385271,0.0354235048228652,0.971742042333046,0.996594415525585
"PWY-6892: thiazole biosynthesis I (E. coli)",4539.50100984936,0.0560682804164521,1.72968563297013,0.0324153009932645,0.974140860472284,0.996594415525585
"PWY-5104: L-isoleucine biosynthesis IV",7052.08193749956,0.0489789118870067,1.53579898462457,0.0318914860456036,0.97455858833911,0.996594415525585
"TRPSYN-PWY: L-tryptophan biosynthesis",3549.72893353498,-0.0466598637802448,1.49444325535522,-0.0312222385246432,0.975092304780408,0.996594415525585
"PWY0-166: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)",5726.23439111863,-0.0736494979115596,2.37174964561075,-0.0310528128665933,0.975227421380283,0.996594415525585
"PWY66-409: superpathway of purine nucleotide salvage",4395.64544805633,-0.0679429718774737,2.34536797793304,-0.0289690029525138,0.976889312274458,0.996594415525585
"PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)",3119.31368339223,-0.0749098782947109,2.60483115591703,-0.0287580552484366,0.977057554094359,0.996594415525585
"PWY-6630: superpathway of L-tyrosine biosynthesis",2757.7110943505,-0.0599651988008581,2.14769738682164,-0.0279206927236617,0.97772540446928,0.996594415525585
"PWY-6305: superpathway of putrescine biosynthesis",507.406422520247,-0.0665702288171435,2.44848794045218,-0.0271883016931868,0.978309546154939,0.996594415525585
"PWY-7977: L-methionine biosynthesis IV",8860.2831665181,-0.0676181063203851,2.51007644085696,-0.0269386641855814,0.978508655137278,0.996594415525585
"PWY-7282: 4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis II",3498.1121450145,-0.0616603580333413,2.43055146230002,-0.0253688757427059,0.979760736673615,0.996594415525585
"PWY-5690: TCA cycle II (plants and fungi)",1153.88975953508,0.0437500172109654,1.74222939187759,0.0251115136817984,0.979966016489026,0.996594415525585
"PWY-5695: inosine 5'-phosphate degradation",6534.4450903757,-0.0629236677284747,2.51903072817542,-0.0249793172527321,0.9800714609023,0.996594415525585
"PWY-7328: superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis",1891.48748781612,0.0471572712800748,1.89686443959914,0.024860643858156,0.98016611917534,0.996594415525585
"PWY-6628: superpathway of L-phenylalanine biosynthesis",2950.22442280716,0.0492588449583909,2.02458461381883,0.0243303463941067,0.980589107369336,0.996594415525585
"PWY-3841: folate transformations II",30490.8979811887,-0.0333101099192948,1.61098688511849,-0.0206768349432248,0.983503448106845,0.996594415525585
"1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis",20313.6953864763,-0.0306595747704913,1.50093401132001,-0.0204269971492801,0.983702747730163,0.996594415525585
"GLUCONEO-PWY: gluconeogenesis I",15825.1714276123,-0.0107142008579068,0.638819088062095,-0.016771885903424,0.986618598541185,0.996594415525585
"PWY0-1297: superpathway of purine deoxyribonucleosides degradation",4361.33625844359,-0.0243662776216153,1.56988545885108,-0.0155210544082928,0.987616487526724,0.996594415525585
"GLUCUROCAT-PWY: superpathway of &beta;-D-glucuronosides degradation",405.101485157267,-0.037128535640159,2.43118452372235,-0.0152717884133747,0.987815349443602,0.996594415525585
"PWY-7388: octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)",250.408083979535,0.0337187075598101,2.25127218697458,0.0149776236542609,0.98805003211823,0.996594415525585
"ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis",8348.00971562705,0.00612804067725875,0.550667867769981,0.0111283788939334,0.991121021557468,0.996594415525585
"DTDPRHAMSYN-PWY: dTDP-L-rhamnose biosynthesis I",34873.2113753449,0.0110160341889822,1.61920968072357,0.00680334012334926,0.99457176182845,0.996594415525585
"PWY-7187: pyrimidine deoxyribonucleotides de novo biosynthesis II",5597.3906804585,0.0112980354526873,2.3687632896566,0.00476959242910472,0.996194430268326,0.996594415525585
"PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)",6831.36850345387,0.00298760439074808,0.699955087623514,0.00426828012764589,0.996594415525585,0.996594415525585
"ARGORNPROST-PWY: arginine, ornithine and proline interconversion",0,0,0,0,1,NA
"P4-PWY: superpathway of L-lysine, L-threonine and L-methionine biosynthesis I",0,0,0,0,1,NA
"POLYAMINSYN3-PWY: superpathway of polyamine biosynthesis II",0,0,0,0,1,NA
"PRPP-PWY: superpathway of histidine, purine, and pyrimidine biosynthesis",0,0,0,0,1,NA
"PWY-1861: formaldehyde assimilation II (assimilatory RuMP Cycle)",0,0,0,0,1,NA
"PWY-5088: L-glutamate degradation VIII (to propanoate)",0,0,0,0,1,NA
"PWY-5918: superpathay of heme biosynthesis from glutamate",0,0,0,0,1,NA
"PWY-6803: phosphatidylcholine acyl editing",0,0,0,0,1,NA
"PWY-7013: L-1,2-propanediol degradation",0,0,0,0,1,NA
"PWY-7115: C4 photosynthetic carbon assimilation cycle, NAD-ME type",0,0,0,0,1,NA
"PWY-7254: TCA cycle VII (acetate-producers)",0,0,0,0,1,NA
"PWY-7332: superpathway of UDP-N-acetylglucosamine-derived O-antigen building blocks biosynthesis",0,0,0,0,1,NA
"PWY-7385: 1,3-propanediol biosynthesis (engineered)",0,0,0,0,1,NA
"PWY0-1061: superpathway of L-alanine biosynthesis",0,0,0,0,1,NA
"PWY0-781: aspartate superpathway",0,0,0,0,1,NA
