"feature","metadata","value","coef","stderr","pval","name","qval","N","N.not.zero"
"PWY.5667..CDP.diacylglycerol.biosynthesis.I","Groups","Y",0.0569374816321433,0.0977524625586472,0.566762236910086,"GroupsY",0.921089780720436,22,22
"PWY.5675..nitrate.reduction.V..assimilatory.","Groups","Y",-0.305435414877209,0.684890914144936,0.660415064093991,"GroupsY",0.921089780720436,22,9
"PWY.5690..TCA.cycle.II..plants.and.fungi.","Groups","Y",0.534793380100319,0.483802769403354,0.282108911994691,"GroupsY",0.921089780720436,22,19
"PWY.5695..inosine.5..phosphate.degradation","Groups","Y",-0.145444863553455,0.288249278095993,0.619367902358064,"GroupsY",0.921089780720436,22,10
"PWY.5695..urate.biosynthesis.inosine.5..phosphate.degradation","Groups","Y",-0.395941728076293,0.471058545706151,0.410544499962744,"GroupsY",0.921089780720436,22,12
"PWY.5723..Rubisco.shunt","Groups","Y",-0.512047550052409,0.470589415717703,0.289490742811032,"GroupsY",0.921089780720436,22,7
"PWY.5838..superpathway.of.menaquinol.8.biosynthesis.I","Groups","Y",-0.202513847705922,0.283989205135634,0.484019616025165,"GroupsY",0.921089780720436,22,3
"PWY.5840..superpathway.of.menaquinol.7.biosynthesis","Groups","Y",-0.148981513261533,0.325519370085005,0.652120344375535,"GroupsY",0.921089780720436,22,3
"PWY.5897..superpathway.of.menaquinol.11.biosynthesis","Groups","Y",-0.14133876979438,0.329722286756535,0.67275210994626,"GroupsY",0.921089780720436,22,3
"PWY.5898..superpathway.of.menaquinol.12.biosynthesis","Groups","Y",-0.14133876979438,0.329722286756535,0.67275210994626,"GroupsY",0.921089780720436,22,3
"PWY.5899..superpathway.of.menaquinol.13.biosynthesis","Groups","Y",-0.14133876979438,0.329722286756535,0.67275210994626,"GroupsY",0.921089780720436,22,3
"PWY.5910..superpathway.of.geranylgeranyldiphosphate.biosynthesis.I..via.mevalonate.","Groups","Y",-0.69642785681608,0.94494205988394,0.469677080358739,"GroupsY",0.921089780720436,22,19
"PWY.5913..TCA.cycle.VI..obligate.autotrophs.","Groups","Y",-0.8668820873436,0.911288701760539,0.352822484437602,"GroupsY",0.921089780720436,22,12
"PWY.5918..superpathway.of.heme.b.biosynthesis.from.glutamate","Groups","Y",0.145251677389287,0.252774746405016,0.571949996099575,"GroupsY",0.921089780720436,22,3
"PWY.5941..glycogen.degradation.II","Groups","Y",0.265440984470639,0.536270925308995,0.626011369383334,"GroupsY",0.921089780720436,22,10
"PWY.5981..CDP.diacylglycerol.biosynthesis.III","Groups","Y",-0.270401748145752,0.376672624487704,0.481139848342047,"GroupsY",0.921089780720436,22,10
"PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II","Groups","Y",0.0783738205856116,0.0708827650212421,0.281987650882855,"GroupsY",0.921089780720436,22,22
"PWY.6125..superpathway.of.guanosine.nucleotides.de.novo.biosynthesis.II","Groups","Y",-0.162632244896351,0.215506961280903,0.459253810770613,"GroupsY",0.921089780720436,22,22
"PWY.6126..superpathway.of.adenosine.nucleotides.de.novo.biosynthesis.II","Groups","Y",-0.0574689951945035,0.134000619414692,0.672601025285891,"GroupsY",0.921089780720436,22,22
"PWY.6143..CMP.pseudaminate.biosynthesis","Groups","Y",-0.401779094239496,0.722219342960651,0.584169086618819,"GroupsY",0.921089780720436,22,19
"PWY.6151..S.adenosyl.L.methionine.cycle.I","Groups","Y",0.156508544405506,0.309457789993392,0.618560392637889,"GroupsY",0.921089780720436,22,12
"PWY.6151..S.adenosyl.L.methionine.salvage.I","Groups","Y",-0.213856607319841,0.32043490197359,0.51214776783817,"GroupsY",0.921089780720436,22,10
"PWY.6163..chorismate.biosynthesis.from.3.dehydroquinate","Groups","Y",0.0665834570132232,0.11800087715433,0.578849274826888,"GroupsY",0.921089780720436,22,22
"PWY.6168..flavin.biosynthesis.III..fungi.","Groups","Y",-0.446013312975946,0.463143223297048,0.34704065383109,"GroupsY",0.921089780720436,22,12
"PWY.6277..superpathway.of.5.aminoimidazole.ribonucleotide.biosynthesis","Groups","Y",0.0783738205856116,0.0708827650212421,0.281987650882855,"GroupsY",0.921089780720436,22,22
"PWY.6282..palmitoleate.biosynthesis.I..from..5Z..dodec.5.enoate.","Groups","Y",-0.678596045091184,0.665790668388617,0.320263945537522,"GroupsY",0.921089780720436,22,14
"PWY.6292..superpathway.of.L.cysteine.biosynthesis..mammalian.","Groups","Y",-0.445402548898353,0.619936557974595,0.480780787835553,"GroupsY",0.921089780720436,22,10
"PWY.6305..putrescine.biosynthesis.IV","Groups","Y",-0.444813623400161,0.514447754696663,0.397487189684929,"GroupsY",0.921089780720436,22,10
"PWY.6305..superpathway.of.putrescine.biosynthesis","Groups","Y",0.373742616183459,0.391762731905272,0.35147157936684,"GroupsY",0.921089780720436,22,5
"PWY.6317..D.galactose.degradation.I..Leloir.pathway.","Groups","Y",-0.254149000117851,0.351001629395456,0.477409099160921,"GroupsY",0.921089780720436,22,10
"PWY.6317..galactose.degradation.I..Leloir.pathway.","Groups","Y",-0.216319471099271,0.331356920239589,0.521300618458578,"GroupsY",0.921089780720436,22,12
"PWY.6353..purine.nucleotides.degradation.II..aerobic.","Groups","Y",-0.264420586465519,0.527128891871579,0.621409020094957,"GroupsY",0.921089780720436,22,18
"PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing.","Groups","Y",-0.0717829283778058,0.143709142352712,0.622876676265218,"GroupsY",0.921089780720436,22,22
"PWY.6531..mannitol.cycle","Groups","Y",-0.369062379857176,0.336494863935305,0.285766400396268,"GroupsY",0.921089780720436,22,5
"PWY.6590..superpathway.of.Clostridium.acetobutylicum.acidogenic.fermentation","Groups","Y",-0.325449600012868,0.388111139101078,0.411633793017173,"GroupsY",0.921089780720436,22,22
"PWY.6607..guanosine.nucleotides.degradation.I","Groups","Y",-0.156115875083912,0.363964724730632,0.67255792380214,"GroupsY",0.921089780720436,22,6
"PWY.6609..adenine.and.adenosine.salvage.III","Groups","Y",-0.0507682660837465,0.0864576869449201,0.563637946655891,"GroupsY",0.921089780720436,22,22
"PWY.6628..superpathway.of.L.phenylalanine.biosynthesis","Groups","Y",0.213661424223695,0.451166974010056,0.640931395217034,"GroupsY",0.921089780720436,22,14
"PWY.6630..superpathway.of.L.tyrosine.biosynthesis","Groups","Y",0.518897672715153,0.468208432291982,0.280898895227672,"GroupsY",0.921089780720436,22,11
"PWY.6731..starch.degradation.III","Groups","Y",-0.834835075832404,0.873002954939958,0.350348184659496,"GroupsY",0.921089780720436,22,14
"PWY.6737..starch.degradation.V","Groups","Y",0.243885498974906,0.358355562989678,0.503947949492845,"GroupsY",0.921089780720436,22,12
"PWY.6803..phosphatidylcholine.acyl.editing","Groups","Y",-0.389242896132003,0.633303659101201,0.545733400564512,"GroupsY",0.921089780720436,22,6
"PWY.6823..molybdopterin.biosynthesis","Groups","Y",-0.190333968940422,0.367468390095351,0.610168648389636,"GroupsY",0.921089780720436,22,10
"PWY.6859..all.trans.farnesol.biosynthesis","Groups","Y",-0.381525798810049,0.857974604686637,0.66132456225407,"GroupsY",0.921089780720436,22,21
"PWY.6892..thiazole.biosynthesis.I..E..coli.","Groups","Y",-0.289994930963734,0.443951088138809,0.521057843154581,"GroupsY",0.921089780720436,22,12
"PWY.6897..thiamin.salvage.II","Groups","Y",-0.263326046329226,0.392146416707651,0.509584976176523,"GroupsY",0.921089780720436,22,12
"PWY.6897..thiamine.diphosphate.salvage.II","Groups","Y",-0.339689315573491,0.495626812372102,0.500975960190884,"GroupsY",0.921089780720436,22,10
"PWY.6936..seleno.amino.acid.biosynthesis..plants.","Groups","Y",-0.34730472107217,0.452942328889442,0.452172263528296,"GroupsY",0.921089780720436,22,10
"PWY.6969..TCA.cycle.V..2.oxoglutarate.synthase.","Groups","Y",0.535581900383401,0.588757232852558,0.373823247156242,"GroupsY",0.921089780720436,22,10
"PWY.7013..L.1.2.propanediol.degradation","Groups","Y",-0.41728583028799,0.536679436319746,0.445945084842844,"GroupsY",0.921089780720436,22,6
"PWY.7111..pyruvate.fermentation.to.isobutanol..engineered.","Groups","Y",-0.327581889644356,0.344971921728551,0.353655232183344,"GroupsY",0.921089780720436,22,22
"PWY.7187..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.II","Groups","Y",-0.132639748973876,0.306855422397767,0.670180900851297,"GroupsY",0.921089780720436,22,12
"PWY.7197..pyrimidine.deoxyribonucleotide.phosphorylation","Groups","Y",-0.138827163750566,0.307605468899802,0.656617632675789,"GroupsY",0.921089780720436,22,22
"PWY.7208..superpathway.of.pyrimidine.nucleobases.salvage","Groups","Y",-0.206503914277948,0.267311977103423,0.448839952296062,"GroupsY",0.921089780720436,22,22
"PWY.7209..superpathway.of.pyrimidine.ribonucleosides.degradation","Groups","Y",0.215814602186374,0.509223721239559,0.676226954808811,"GroupsY",0.921089780720436,22,8
"PWY.7211..superpathway.of.pyrimidine.deoxyribonucleotides.de.novo.biosynthesis","Groups","Y",-0.266769165455316,0.265143882657061,0.326371612664684,"GroupsY",0.921089780720436,22,3
"PWY.7220..adenosine.deoxyribonucleotides.de.novo.biosynthesis.II","Groups","Y",0.0622746056064084,0.137471881076769,0.655425641919734,"GroupsY",0.921089780720436,22,22
"PWY.7222..guanosine.deoxyribonucleotides.de.novo.biosynthesis.II","Groups","Y",0.0622746056064084,0.137471881076769,0.655425641919734,"GroupsY",0.921089780720436,22,22
"PWY.7228..superpathway.of.guanosine.nucleotides.de.novo.biosynthesis.I","Groups","Y",-0.181645564787958,0.267378286193719,0.504698308195438,"GroupsY",0.921089780720436,22,22
"PWY.7229..superpathway.of.adenosine.nucleotides.de.novo.biosynthesis.I","Groups","Y",-0.0791966211808991,0.1544533551409,0.613740097173766,"GroupsY",0.921089780720436,22,22
"PWY.7234..inosine.5..phosphate.biosynthesis.III","Groups","Y",-0.337350899052762,0.388682770748213,0.395725856375361,"GroupsY",0.921089780720436,22,22
"PWY.7238..sucrose.biosynthesis.II","Groups","Y",0.439402618462129,0.633191429690141,0.495696161981139,"GroupsY",0.921089780720436,22,10
"PWY.7315..dTDP.N.acetylthomosamine.biosynthesis","Groups","Y",0.66069818150608,0.902534421702948,0.472631397872859,"GroupsY",0.921089780720436,22,20
"PWY.7332..superpathway.of.UDP.N.acetylglucosamine.derived.O.antigen.building.blocks.biosynthesis","Groups","Y",-0.640552640681792,0.622601191788076,0.315840805366925,"GroupsY",0.921089780720436,22,7
"PWY.7345..superpathway.of.anaerobic.sucrose.degradation","Groups","Y",-0.192889530282116,0.334728323389745,0.570870298108657,"GroupsY",0.921089780720436,22,5
"PWY.7357..thiamin.formation.from.pyrithiamine.and.oxythiamine..yeast.","Groups","Y",-0.262674331407319,0.401349941573122,0.520260590995564,"GroupsY",0.921089780720436,22,12
"PWY.7357..thiamine.phosphate.formation.from.pyrithiamine.and.oxythiamine..yeast.","Groups","Y",-0.359404772698019,0.500329777259379,0.480858554562455,"GroupsY",0.921089780720436,22,10
"PWY.7392..taxadiene.biosynthesis..engineered.","Groups","Y",-0.397555832945649,0.531147226698752,0.462879593054805,"GroupsY",0.921089780720436,22,10
"PWY.7400..L.arginine.biosynthesis.IV..archaebacteria.","Groups","Y",-0.141457074088281,0.289699450356315,0.63065577888671,"GroupsY",0.921089780720436,22,22
"PWY.7456...beta...1.4..mannan.degradation","Groups","Y",0.350949285380351,0.528209408146362,0.5140140520007,"GroupsY",0.921089780720436,22,10
"PWY.7539..6.hydroxymethyl.dihydropterin.diphosphate.biosynthesis.III..Chlamydia.","Groups","Y",0.346514918857366,0.597452233958099,0.568400131179779,"GroupsY",0.921089780720436,22,12
"PWY.7616..methanol.oxidation.to.carbon.dioxide","Groups","Y",-0.183696827168714,0.325647077335965,0.578959098235707,"GroupsY",0.921089780720436,22,4
"PWY.7664..oleate.biosynthesis.IV..anaerobic.","Groups","Y",-0.662303520677307,0.662239163505096,0.329210701019469,"GroupsY",0.921089780720436,22,14
"PWY.7761..NAD.salvage.pathway.II..PNC.IV.cycle.","Groups","Y",-0.3507101029599,0.749994737126001,0.645113733666596,"GroupsY",0.921089780720436,22,10
"PWY.7851..coenzyme.A.biosynthesis.II..eukaryotic.","Groups","Y",-0.23807559837022,0.337822572360709,0.489101032886283,"GroupsY",0.921089780720436,22,10
"PWY.7953..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.III..meso.diaminopimelate.containing.","Groups","Y",-0.152477891125254,0.307988744914681,0.625941578335875,"GroupsY",0.921089780720436,22,10
"PWY.8004..Entner.Doudoroff.pathway.I","Groups","Y",-0.470257667884214,0.492371602657382,0.350936326955061,"GroupsY",0.921089780720436,22,10
"PWY.8073..lipid.IVA.biosynthesis..P..putida.","Groups","Y",-0.517744919641239,0.657033571699104,0.439934804359544,"GroupsY",0.921089780720436,22,10
"PWY.8187..L.arginine.degradation.XIII..reductive.Stickland.reaction.","Groups","Y",-0.314228974279648,0.393361663887867,0.433773683821655,"GroupsY",0.921089780720436,22,10
"PWY.841..superpathway.of.purine.nucleotides.de.novo.biosynthesis.I","Groups","Y",-0.129748602009966,0.207164753725696,0.538197358049504,"GroupsY",0.921089780720436,22,22
"PWY.922..mevalonate.pathway.I","Groups","Y",-0.378919725739472,0.417953218246685,0.375408000906123,"GroupsY",0.921089780720436,22,9
"PWY.922..mevalonate.pathway.I..eukaryotes.and.bacteria.","Groups","Y",-0.504313585571485,0.598472955944511,0.409379222171798,"GroupsY",0.921089780720436,22,10
"PWY.I9..L.cysteine.biosynthesis.VI..from.L.methionine.","Groups","Y",-0.524238622626082,0.633400574984269,0.417631437621889,"GroupsY",0.921089780720436,22,10
"PWY0.1319..CDP.diacylglycerol.biosynthesis.II","Groups","Y",0.0569374816321433,0.0977524625586472,0.566762236910086,"GroupsY",0.921089780720436,22,22
"PWY0.1477..ethanolamine.utilization","Groups","Y",-0.270647490307595,0.643479681317099,0.678532111387826,"GroupsY",0.921089780720436,22,10
"PWY0.1479..tRNA.processing","Groups","Y",0.3942558194613,0.457615441518475,0.399150498037694,"GroupsY",0.921089780720436,22,14
"PWY66.391..fatty.acid..beta..oxidation.VI..mammalian.peroxisome.","Groups","Y",-0.345047558261006,0.33738890243771,0.318661737548997,"GroupsY",0.921089780720436,22,3
"PWY66.398..TCA.cycle.III..animals.","Groups","Y",0.122307401482682,0.207704827981259,0.562553006792609,"GroupsY",0.921089780720436,22,3
"PWY66.399..gluconeogenesis.III","Groups","Y",0.182601208960217,0.267617577837825,0.502862480288726,"GroupsY",0.921089780720436,22,22
"PWY66.400..glycolysis.VI..metazoan.","Groups","Y",-0.208719365570302,0.354298004251135,0.562385388125426,"GroupsY",0.921089780720436,22,12
"PWY66.422..D.galactose.degradation.V..Leloir.pathway.","Groups","Y",-0.216319471099271,0.331356920239589,0.521300618458578,"GroupsY",0.921089780720436,22,12
"RHAMCAT.PWY..L.rhamnose.degradation.I","Groups","Y",-0.172007975366559,0.283020555460162,0.550187547143159,"GroupsY",0.921089780720436,22,22
"RUMP.PWY..formaldehyde.oxidation.I","Groups","Y",0.141872430907442,0.33824445401303,0.679367324454023,"GroupsY",0.921089780720436,22,6
"SER.GLYSYN.PWY..superpathway.of.L.serine.and.glycine.biosynthesis.I","Groups","Y",0.147076635489868,0.229154975388447,0.528277273278509,"GroupsY",0.921089780720436,22,22
"SO4ASSIM.PWY..assimilatory.sulfate.reduction.I","Groups","Y",-0.200252236058811,0.439006770601132,0.653197781700626,"GroupsY",0.921089780720436,22,8
"TCA.GLYOX.BYPASS..superpathway.of.glyoxylate.bypass.and.TCA","Groups","Y",0.223700831339861,0.251368114105078,0.384081870649887,"GroupsY",0.921089780720436,22,4
"THISYN.PWY..superpathway.of.thiamin.diphosphate.biosynthesis.I","Groups","Y",-0.256896589311857,0.334702526730762,0.451729254319222,"GroupsY",0.921089780720436,22,12
"THISYNARA.PWY..superpathway.of.thiamin.diphosphate.biosynthesis.III..eukaryotes.","Groups","Y",-0.421069337525408,0.401945492931687,0.307328650212347,"GroupsY",0.921089780720436,22,12
"THISYNARA.PWY..superpathway.of.thiamine.diphosphate.biosynthesis.III..eukaryotes.","Groups","Y",-0.482491089408983,0.561865695913503,0.400664570161545,"GroupsY",0.921089780720436,22,10
"TRPSYN.PWY..L.tryptophan.biosynthesis","Groups","Y",0.256498392767594,0.421754401522131,0.549919588456678,"GroupsY",0.921089780720436,22,12
"UDPNAGSYN.PWY..UDP.N.acetyl.D.glucosamine.biosynthesis.I","Groups","Y",-0.224694080238149,0.491162453823323,0.652261057089956,"GroupsY",0.921089780720436,22,22
"VALSYN.PWY..L.valine.biosynthesis","Groups","Y",0.0975187167810462,0.145491331006028,0.510350749344987,"GroupsY",0.921089780720436,22,22
"ARGININE.SYN4.PWY..L.ornithine.biosynthesis.II","Groups","Y",-0.254851335124819,0.623930995833879,0.687275647060371,"GroupsY",0.921458460132794,22,10
"PWY.5030..L.histidine.degradation.III","Groups","Y",0.098683120587754,0.239748417547099,0.685002112295626,"GroupsY",0.921458460132794,22,22
"PWY.5686..UMP.biosynthesis","Groups","Y",-0.120198591534775,0.293555260145527,0.686555541462425,"GroupsY",0.921458460132794,22,12
"GLYCOCAT.PWY..glycogen.degradation.I","Groups","Y",-0.180905002298238,0.492200197876445,0.717074336944399,"GroupsY",0.923775480334066,22,10
"P162.PWY..L.glutamate.degradation.V..via.hydroxyglutarate.","Groups","Y",0.122910879370404,0.317010669379431,0.70232001758272,"GroupsY",0.923775480334066,22,6
"PWY.5347..superpathway.of.L.methionine.biosynthesis..transsulfuration.","Groups","Y",-0.362145305745451,0.976918336834556,0.714756997419785,"GroupsY",0.923775480334066,22,16
"PWY.5686..UMP.biosynthesis.I","Groups","Y",-0.104277698131727,0.28094837208155,0.714418614114944,"GroupsY",0.923775480334066,22,10
"PWY.6588..pyruvate.fermentation.to.acetone","Groups","Y",-0.215221002484612,0.568280154958785,0.708883769458277,"GroupsY",0.923775480334066,22,8
"PWY.7560..methylerythritol.phosphate.pathway.II","Groups","Y",-0.116546525600867,0.291096672754402,0.693128070490186,"GroupsY",0.923775480334066,22,10
"PWY.7790..UMP.biosynthesis.II","Groups","Y",-0.104277698131727,0.28094837208155,0.714418614114944,"GroupsY",0.923775480334066,22,10
"PWY.7791..UMP.biosynthesis.III","Groups","Y",-0.104277698131727,0.28094837208155,0.714418614114944,"GroupsY",0.923775480334066,22,10
"PWY66.429..fatty.acid.biosynthesis.initiation..mitochondria.","Groups","Y",-0.123243547843002,0.32892392898879,0.711836740997643,"GroupsY",0.923775480334066,22,10
"PYRIDNUCSAL.PWY..NAD.salvage.pathway.I","Groups","Y",-0.182266387618241,0.495829953534934,0.71703392443929,"GroupsY",0.923775480334066,22,5
"TCA..TCA.cycle.I..prokaryotic.","Groups","Y",0.346784105794444,0.889955451459173,0.700903020175514,"GroupsY",0.923775480334066,22,13
"HEXITOLDEGSUPER.PWY..superpathway.of.hexitol.degradation..bacteria.","Groups","Y",-0.376941193346978,1.14060679066007,0.744478526958967,"GroupsY",0.930273096955989,22,13
"P185.PWY..formaldehyde.assimilation.III..dihydroxyacetone.cycle.","Groups","Y",-0.211601416313534,0.633902086432702,0.741999249081811,"GroupsY",0.930273096955989,22,12
"PWY.6507..4.deoxy.L.threo.hex.4.enopyranuronate.degradation","Groups","Y",-0.153161480353297,0.44515557880241,0.734390145470663,"GroupsY",0.930273096955989,22,22
"PWY.6936..seleno.amino.acid.biosynthesis","Groups","Y",-0.150442489501792,0.436202375053579,0.733776487911149,"GroupsY",0.930273096955989,22,12
"PWY.7237..myo...chiro..and.scyllo.inositol.degradation","Groups","Y",-0.139993719330068,0.424941138838926,0.745246403638776,"GroupsY",0.930273096955989,22,10
"PWY.7356..thiamine.diphosphate.salvage.IV..yeast.","Groups","Y",-0.195604666751639,0.581714330763874,0.740180510415844,"GroupsY",0.930273096955989,22,10
"PWY.7371..1.4.dihydroxy.6.naphthoate.biosynthesis.II","Groups","Y",0.0692151292573329,0.206821199201367,0.741364584487547,"GroupsY",0.930273096955989,22,3
"PWY0.1261..anhydromuropeptides.recycling.I","Groups","Y",-0.208468452693806,0.613279047059045,0.737457525771139,"GroupsY",0.930273096955989,22,10
"PWY0.1296..purine.ribonucleosides.degradation","Groups","Y",-0.0386098368947928,0.116531927800813,0.743846182855757,"GroupsY",0.930273096955989,22,22
"PWY.5173..superpathway.of.acetyl.CoA.biosynthesis","Groups","Y",-0.141071817012049,0.433556751690276,0.748270988259648,"GroupsY",0.930838823883136,22,6
"BRANCHED.CHAIN.AA.SYN.PWY..superpathway.of.branched.amino.acid.biosynthesis","Groups","Y",-0.0873192327800327,0.279649432001231,0.758086179259492,"GroupsY",0.939819167438138,22,12
"PWY.6385..peptidoglycan.biosynthesis.III..mycobacteria.","Groups","Y",0.0394235367095849,0.130429290729243,0.76557490455096,"GroupsY",0.945405255533542,22,22
"PWY1ZNC.1..assimilatory.sulfate.reduction.IV","Groups","Y",-0.163891165746462,0.547620691533901,0.767815318030004,"GroupsY",0.945405255533542,22,8
"GLUCUROCAT.PWY..superpathway.of..beta..D.glucuronosides.degradation","Groups","Y",0.302142970109521,1.03670604613242,0.773712142302994,"GroupsY",0.947899225458346,22,10
"PWY.3841..folate.transformations.II..plants.","Groups","Y",-0.0797347081621029,0.278097974768539,0.777280155326224,"GroupsY",0.947899225458346,22,10
"PWY.6270..isoprene.biosynthesis.I","Groups","Y",-0.0797657932496963,0.278742411861987,0.777696325859472,"GroupsY",0.947899225458346,22,10
"FASYN.INITIAL.PWY..superpathway.of.fatty.acid.biosynthesis.initiation..E..coli.","Groups","Y",0.179271712700347,0.651866330038393,0.786127246303885,"GroupsY",0.951945589717463,22,9
"PWY.2941..L.lysine.biosynthesis.II","Groups","Y",-0.124469936080034,0.473118325236152,0.795176953524793,"GroupsY",0.951945589717463,22,22
"PWY.3841..folate.transformations.II","Groups","Y",-0.0743109897913143,0.280967429407259,0.794114491003831,"GroupsY",0.951945589717463,22,12
"PWY.7388..octanoyl..acyl.carrier.protein..biosynthesis..mitochondria..yeast.","Groups","Y",0.177346503703174,0.650704590168797,0.787996809260218,"GroupsY",0.951945589717463,22,9
"PWY0.862...5Z..dodec.5.enoate.biosynthesis","Groups","Y",0.175496642407254,0.648603614687508,0.789489696004155,"GroupsY",0.951945589717463,22,9
"PWYG.321..mycolate.biosynthesis","Groups","Y",0.167870620806481,0.643289640268351,0.796794236697213,"GroupsY",0.951945589717463,22,9
"ALLANTOINDEG.PWY..superpathway.of.allantoin.degradation.in.yeast","Groups","Y",-0.10441717992197,0.472776517864658,0.827440947880628,"GroupsY",0.956480368065202,22,7
"DTDPRHAMSYN.PWY..dTDP..beta..L.rhamnose.biosynthesis","Groups","Y",-0.0676257264077146,0.290821561367839,0.818486781185556,"GroupsY",0.956480368065202,22,10
"GALACTARDEG.PWY..D.galactarate.degradation.I","Groups","Y",-0.148115827105946,0.683450871293427,0.830623762819694,"GroupsY",0.956480368065202,22,12
"GLUCARGALACTSUPER.PWY..superpathway.of.D.glucarate.and.D.galactarate.degradation","Groups","Y",-0.148115827105946,0.683450871293427,0.830623762819694,"GroupsY",0.956480368065202,22,12
"GLYOXYLATE.BYPASS..glyoxylate.cycle","Groups","Y",0.133601836144436,0.554961522294792,0.812206717723194,"GroupsY",0.956480368065202,22,8
"P108.PWY..pyruvate.fermentation.to.propanoate.I","Groups","Y",0.145746208581332,0.654010793981918,0.825912546392406,"GroupsY",0.956480368065202,22,17
"PWY.1042..glycolysis.IV..plant.cytosol.","Groups","Y",-0.0692195713757358,0.274688561101495,0.803617956145767,"GroupsY",0.956480368065202,22,12
"PWY.6293..superpathway.of.L.cysteine.biosynthesis..fungi.","Groups","Y",-0.171031158029816,0.71963199449964,0.814558884780883,"GroupsY",0.956480368065202,22,10
"PWY.6470..peptidoglycan.biosynthesis.V...beta..lactam.resistance.","Groups","Y",-0.12300864753635,0.522845027529896,0.816392990722215,"GroupsY",0.956480368065202,22,8
"PWY.7219..adenosine.ribonucleotides.de.novo.biosynthesis","Groups","Y",-0.0613236056524705,0.271589042610375,0.823651823464973,"GroupsY",0.956480368065202,22,12
"PWY.7883..anhydromuropeptides.recycling.II","Groups","Y",0.0728004789525706,0.339329045029293,0.832296452874416,"GroupsY",0.956480368065202,22,7
"PWY.801..homocysteine.and.cysteine.interconversion","Groups","Y",-0.178855479133086,0.730585570611144,0.80909691599709,"GroupsY",0.956480368065202,22,10
"PWY.5918..superpathay.of.heme.biosynthesis.from.glutamate","Groups","Y",-0.0931241469717266,0.453142500161538,0.839253013053643,"GroupsY",0.961422755460186,22,3
"ARGININE.SYN4.PWY..L.ornithine.de.novo..biosynthesis","Groups","Y",0.123159993892683,0.645198597239584,0.850538579573028,"GroupsY",0.963147891476874,22,12
"COLANSYN.PWY..colanic.acid.building.blocks.biosynthesis","Groups","Y",0.0974238548664672,0.532680182313446,0.856722710098214,"GroupsY",0.963147891476874,22,22
"GLUCARDEG.PWY..D.glucarate.degradation.I","Groups","Y",-0.131189657466808,0.681247822296073,0.849235701005553,"GroupsY",0.963147891476874,22,12
"P161.PWY..acetylene.degradation..anaerobic.","Groups","Y",-0.13215567436973,0.712484017812814,0.854716223078546,"GroupsY",0.963147891476874,22,7
"PWY.5005..biotin.biosynthesis.II","Groups","Y",-0.0756753254991841,0.412322977836232,0.85622690716699,"GroupsY",0.963147891476874,22,10
"PWY.5913..partial.TCA.cycle..obligate.autotrophs.","Groups","Y",0.138649013014732,0.756940793748515,0.856508620775329,"GroupsY",0.963147891476874,22,10
"NONOXIPENT.PWY..pentose.phosphate.pathway..non.oxidative.branch..I","Groups","Y",0.0872124912151808,0.487332515821286,0.859770461945833,"GroupsY",0.963581756112667,22,10
"DTDPRHAMSYN.PWY..dTDP.L.rhamnose.biosynthesis.I","Groups","Y",0.0473399700587431,0.275414303181608,0.865254183125644,"GroupsY",0.966734612010751,22,12
"PWY.6386..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.II..lysine.containing.","Groups","Y",-0.0312384748852798,0.188477763657294,0.870024816737371,"GroupsY",0.969073795873625,22,22
"PYRIDNUCSYN.PWY..NAD.de.novo.biosynthesis.I..from.aspartate.","Groups","Y",-0.0443532548679049,0.296769344817122,0.882692518090053,"GroupsY",0.9801677654865,22,10
"PWY0.1297..superpathway.of.purine.deoxyribonucleosides.degradation","Groups","Y",-0.137737922342428,0.946067214284632,0.885702401148539,"GroupsY",0.980502352341808,22,15
"PANTOSYN.PWY..superpathway.of.coenzyme.A.biosynthesis.I..bacteria.","Groups","Y",-0.0435585557519444,0.310314309617303,0.889772409754751,"GroupsY",0.982004915643963,22,10
"X1CMET2.PWY..folate.transformations.III..E..coli.","Groups","Y",-0.0367238730840192,0.299325796068509,0.903578159646803,"GroupsY",0.985420635210029,22,10
"GALACT.GLUCUROCAT.PWY..superpathway.of.hexuronide.and.hexuronate.degradation","Groups","Y",-0.0408456621299695,0.364620793593484,0.911922411036905,"GroupsY",0.985420635210029,22,21
"GLUTORN.PWY..L.ornithine.biosynthesis","Groups","Y",0.0572785785296108,0.467769467605463,0.903764374858513,"GroupsY",0.985420635210029,22,12
"PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis.I","Groups","Y",-0.0645277408415778,0.567090112873771,0.910540788421135,"GroupsY",0.985420635210029,22,12
"PWY.5188..tetrapyrrole.biosynthesis.I..from.glutamate.","Groups","Y",0.0493930832804309,0.436592429079028,0.911052882692562,"GroupsY",0.985420635210029,22,21
"PWY.6629..superpathway.of.L.tryptophan.biosynthesis","Groups","Y",0.0339754951293004,0.28819851335584,0.90733138303607,"GroupsY",0.985420635210029,22,3
