"feature","metadata","value","coef","stderr","pval","name","qval","N","N.not.zero"
"PWY.5188..tetrapyrrole.biosynthesis.I..from.glutamate.","Groups","DY",-0.172246506755148,0.274940608190646,0.536458334648472,"GroupsDY",0.735849928057639,30,30
"GLUCARDEG.PWY..D.glucarate.degradation.I","Groups","DY",0.205986689243716,0.334507865835903,0.543386571448892,"GroupsDY",0.742295635166737,30,5
"PWY.7357..thiamin.formation.from.pyrithiamine.and.oxythiamine..yeast.","Groups","DY",0.118765850502615,0.192827901370466,0.543304653100927,"GroupsDY",0.742295635166737,30,19
"PWY0.1477..ethanolamine.utilization","Groups","DY",0.275140192684795,0.446992986312433,0.543551965105965,"GroupsDY",0.742295635166737,30,10
"PWY.5384..sucrose.degradation.IV..sucrose.phosphorylase.","Groups","DY",0.416761797051932,0.681094169470651,0.545917851552777,"GroupsDY",0.744433433935605,30,23
"P42.PWY..incomplete.reductive.TCA.cycle","Groups","DY",0.219256183975343,0.35955538293843,0.547288479823876,"GroupsDY",0.745186825415421,30,11
"PWY.6749..CMP.legionaminate.biosynthesis.I","Groups","DY",0.0937109523622201,0.153978873434007,0.548072890950697,"GroupsDY",0.745186825415421,30,10
"RHAMCAT.PWY..L.rhamnose.degradation.I","Groups","DY",0.19848496678491,0.327805636762606,0.550098945755825,"GroupsDY",0.745932087609814,30,30
"P161.PWY..acetylene.degradation..anaerobic.","Groups","DY",0.228808833852463,0.380476707626852,0.552798611991554,"GroupsDY",0.748329998765859,30,9
"NONOXIPENT.PWY..pentose.phosphate.pathway..non.oxidative.branch..I","Groups","DY",0.0657706702583206,0.111114984951252,0.559019690586065,"GroupsDY",0.755651616635233,30,11
"BRANCHED.CHAIN.AA.SYN.PWY..superpathway.of.branched.chain.amino.acid.biosynthesis","Groups","DY",0.0631008746386324,0.107061301605933,0.560686649871513,"GroupsDY",0.756804912018153,30,11
"P161.PWY..acetylene.degradation","Groups","DY",0.275522903747756,0.470375667793242,0.563093521794204,"GroupsDY",0.758952138070449,30,6
"GLYCOGENSYNTH.PWY..glycogen.biosynthesis.I..from.ADP.D.Glucose.","Groups","DY",-0.118820406624046,0.205475849868476,0.568057738866288,"GroupsDY",0.762364738148996,30,30
"PWY.5659..GDP.mannose.biosynthesis","Groups","DY",-0.25568400267192,0.441215773990966,0.567240497649706,"GroupsDY",0.762364738148996,30,30
"PWY.6895..superpathway.of.thiamin.diphosphate.biosynthesis.II","Groups","DY",0.113576354703277,0.196421089642021,0.568084691975542,"GroupsDY",0.762364738148996,30,4
"ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine.","Groups","DY",0.06612459616523,0.11493054829412,0.570004961137764,"GroupsDY",0.762740451594418,30,30
"FUC.RHAMCAT.PWY..superpathway.of.fucose.and.rhamnose.degradation","Groups","DY",0.227634006236952,0.399030717362406,0.573258304566414,"GroupsDY",0.762876851287171,30,12
"PWY.6588..pyruvate.fermentation.to.acetone","Groups","DY",0.294589301009529,0.516575803400542,0.573388084999712,"GroupsDY",0.762876851287171,30,6
"PWY.6891..thiazole.biosynthesis.II..Bacillus.","Groups","DY",0.119543997323912,0.209617450042813,0.573372792192379,"GroupsDY",0.762876851287171,30,4
"PWY.7977..L.methionine.biosynthesis.IV","Groups","DY",0.110202809287203,0.192875749088003,0.572657531624116,"GroupsDY",0.762876851287171,30,11
"PWY.5189..tetrapyrrole.biosynthesis.II..from.glycine.","Groups","DY",-0.164782836774906,0.291303004885628,0.576464508017124,"GroupsDY",0.765874274937036,30,5
"GLYOXYLATE.BYPASS..glyoxylate.cycle","Groups","DY",-0.132120173376714,0.234334403172787,0.57771441228979,"GroupsDY",0.766439947830963,30,7
"POLYAMINSYN3.PWY..superpathway.of.polyamine.biosynthesis.II","Groups","DY",-0.101294531283351,0.180577618132267,0.5796362196048,"GroupsDY",0.766801826788711,30,4
"SO4ASSIM.PWY..assimilatory.sulfate.reduction.I","Groups","DY",0.156773206273741,0.279165122050369,0.579212093620256,"GroupsDY",0.766801826788711,30,9
"ARGORNPROST.PWY..arginine..ornithine.and.proline.interconversion","Groups","DY",-0.0851731573902079,0.153208505285641,0.583011882535697,"GroupsDY",0.769771492152145,30,5
"COA.PWY..coenzyme.A.biosynthesis.I..prokaryotic.","Groups","DY",0.0770144980448189,0.138764611445992,0.583637734402862,"GroupsDY",0.769771492152145,30,11
"PWY.6630..superpathway.of.L.tyrosine.biosynthesis","Groups","DY",0.284110433596487,0.512905382473081,0.584364165010123,"GroupsDY",0.769771492152145,30,13
"PWY.5265..peptidoglycan.biosynthesis.II..staphylococci.","Groups","DY",0.0998164494394882,0.182025605644984,0.588119466100089,"GroupsDY",0.772966339753599,30,11
"PWY0.301..L.ascorbate.degradation.I..bacterial..anaerobic.","Groups","DY",0.233947978773355,0.429957501828127,0.590995853522254,"GroupsDY",0.775213178809163,30,9
"THISYNARA.PWY..superpathway.of.thiamin.diphosphate.biosynthesis.III..eukaryotes.","Groups","DY",-0.0846970593893465,0.157637660095412,0.595636563434671,"GroupsDY",0.780200005625695,30,19
"PANTOSYN.PWY..superpathway.of.coenzyme.A.biosynthesis.I..bacteria.","Groups","DY",0.0906128466543305,0.169105824853475,0.596627091274403,"GroupsDY",0.780398305042468,30,11
"ARGSYNBSUB.PWY..L.arginine.biosynthesis.II..acetyl.cycle.","Groups","DY",0.0747209191164136,0.140100564943416,0.598329892496331,"GroupsDY",0.780765538264949,30,30
"HEME.BIOSYNTHESIS.II..heme.biosynthesis.I..aerobic.","Groups","DY",0.147375364922482,0.276521814009641,0.598586912669794,"GroupsDY",0.780765538264949,30,7
"X1CMET2.PWY..folate.transformations.III..E..coli.","Groups","DY",0.0789447646296908,0.153981073990058,0.61249572538351,"GroupsDY",0.794450522463967,30,11
"HISDEG.PWY..L.histidine.degradation.I","Groups","DY",-0.260959398621244,0.508518954244595,0.612161844713387,"GroupsDY",0.794450522463967,30,24
"PWY.8178..pentose.phosphate.pathway..non.oxidative.branch..II","Groups","DY",0.0466378500952939,0.0913132925983628,0.613838890277911,"GroupsDY",0.795083799385038,30,11
"CENTFERM.PWY..pyruvate.fermentation.to.butanoate","Groups","DY",0.298549454036541,0.593247936098165,0.619028506988819,"GroupsDY",0.79897308840284,30,20
"PWY.5973..cis.vaccenate.biosynthesis","Groups","DY",-0.0972358282400763,0.193222492227524,0.619037671175745,"GroupsDY",0.79897308840284,30,30
"PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis.I","Groups","DY",-0.0967742284558432,0.196183372564546,0.625952440809318,"GroupsDY",0.803715701420715,30,17
"PWY.7663..gondoate.biosynthesis..anaerobic.","Groups","DY",-0.103797311070121,0.210788671160481,0.626552562935504,"GroupsDY",0.803715701420715,30,30
"PWY.6590..superpathway.of.Clostridium.acetobutylicum.acidogenic.fermentation","Groups","DY",0.283320308892919,0.583402075902223,0.631293662244765,"GroupsDY",0.80868196403255,30,20
"MET.SAM.PWY..superpathway.of.S.adenosyl.L.methionine.biosynthesis","Groups","DY",0.144436879056732,0.301362020027638,0.635745982764926,"GroupsDY",0.813265149891859,30,14
"PWY.6700..queuosine.biosynthesis.I..de.novo.","Groups","DY",0.0653312204370539,0.138024854995327,0.639928249713301,"GroupsDY",0.81555659470218,30,11
"PWY.724..superpathway.of.L.lysine..L.threonine.and.L.methionine.biosynthesis.II","Groups","DY",0.0595367009333606,0.125662456428212,0.639609220104055,"GroupsDY",0.81555659470218,30,30
"PWY66.429..fatty.acid.biosynthesis.initiation..mitochondria.","Groups","DY",-0.0192945450439028,0.0407928277288251,0.640168079712464,"GroupsDY",0.81555659470218,30,11
"PWY.5690..TCA.cycle.II..plants.and.fungi.","Groups","DY",-0.252719815447703,0.537149377262151,0.641932762441782,"GroupsDY",0.815570312938329,30,16
"PWY.6151..S.adenosyl.L.methionine.cycle.I","Groups","DY",-0.0307684832134259,0.0653708370484051,0.641796969864492,"GroupsDY",0.815570312938329,30,19
"PWY.1861..formaldehyde.assimilation.II..RuMP.Cycle.","Groups","DY",-0.163266700372604,0.366895308179357,0.660005867667486,"GroupsDY",0.835109465211921,30,8
"PWY.6151..S.adenosyl.L.methionine.salvage.I","Groups","DY",0.0600952893169534,0.13550266250633,0.661073621769216,"GroupsDY",0.835324005768166,30,11
"HISTSYN.PWY..L.histidine.biosynthesis","Groups","DY",0.0854570363109541,0.194002100047667,0.66321902468392,"GroupsDY",0.836897819479031,30,30
"RIBOSYN2.PWY..flavin.biosynthesis.I..bacteria.and.plants.","Groups","DY",0.204044315060032,0.470709049513218,0.668239395820369,"GroupsDY",0.842090295545994,30,26
"PWY.1042..glycolysis.IV","Groups","DY",0.0413093616295031,0.0968547230697532,0.673248088911953,"GroupsDY",0.847254022582025,30,11
"PWY.5667..CDP.diacylglycerol.biosynthesis.I","Groups","DY",-0.0459495431584377,0.109902357048465,0.679311280742448,"GroupsDY",0.852576911053274,30,30
"PWY0.1319..CDP.diacylglycerol.biosynthesis.II","Groups","DY",-0.0459495431584377,0.109902357048465,0.679311280742448,"GroupsDY",0.852576911053274,30,30
"PWY.5913..TCA.cycle.VI..obligate.autotrophs.","Groups","DY",-0.16463997603589,0.395612355247074,0.680704662148094,"GroupsDY",0.853174307005023,30,19
"GLUCUROCAT.PWY..superpathway.of..beta..D.glucuronide.and.D.glucuronate.degradation","Groups","DY",0.14206817085208,0.349580532668894,0.687777345245177,"GroupsDY",0.855956810617987,30,18
"LACTOSECAT.PWY..lactose.and.galactose.degradation.I","Groups","DY",0.283055782925396,0.69351524965594,0.686507941600025,"GroupsDY",0.855956810617987,30,29
"PWY.6897..thiamin.salvage.II","Groups","DY",0.0730541260306053,0.180005669857982,0.688178337654416,"GroupsDY",0.855956810617987,30,19
"PWY.6897..thiamine.diphosphate.salvage.II","Groups","DY",0.0791279922928315,0.195149699343933,0.688446983163714,"GroupsDY",0.855956810617987,30,11
"PWY.7383..anaerobic.energy.metabolism..invertebrates..cytosol.","Groups","DY",-0.193674854405849,0.475827013918141,0.687319068367404,"GroupsDY",0.855956810617987,30,22
"TCA..TCA.cycle.I..prokaryotic.","Groups","DY",-0.213668371694284,0.521013311549537,0.685091123795941,"GroupsDY",0.855956810617987,30,18
"P41.PWY..pyruvate.fermentation.to.acetate.and..S..lactate.I","Groups","DY",0.0420029039381712,0.105081853388712,0.692630516577916,"GroupsDY",0.860008518581391,30,11
"PWY.6700..queuosine.biosynthesis","Groups","DY",-0.0367367581197999,0.0931598873864101,0.696545352685739,"GroupsDY",0.862847688201953,30,19
"PWY66.422..D.galactose.degradation.V..Leloir.pathway.","Groups","DY",0.0313626735025762,0.0802101527702994,0.698978395131175,"GroupsDY",0.86328008960424,30,19
"ARG.POLYAMINE.SYN..superpathway.of.arginine.and.polyamine.biosynthesis","Groups","DY",0.0873290011567686,0.228442882784965,0.70536118638409,"GroupsDY",0.870007829359686,30,9
"ANAEROFRUCAT.PWY..homolactic.fermentation","Groups","DY",-0.100541197209849,0.269910177373458,0.712540825266184,"GroupsDY",0.877699294698744,30,29
"GALACT.GLUCUROCAT.PWY..superpathway.of.hexuronide.and.hexuronate.degradation","Groups","DY",0.127947874698827,0.349085193368788,0.716940505311567,"GroupsDY",0.879623608309323,30,18
"GALACTARDEG.PWY..D.galactarate.degradation.I","Groups","DY",0.1254133328221,0.342170137846071,0.716940532363943,"GroupsDY",0.879623608309323,30,7
"GLUCARGALACTSUPER.PWY..superpathway.of.D.glucarate.and.D.galactarate.degradation","Groups","DY",0.1254133328221,0.342170137846071,0.716940532363943,"GroupsDY",0.879623608309323,30,7
"PWY.6527..stachyose.degradation","Groups","DY",0.0379948595109246,0.10548254495918,0.721606922855057,"GroupsDY",0.883018997704215,30,30
"PWY.6703..preQ0.biosynthesis","Groups","DY",-0.097756079268622,0.270897909318309,0.721120024767571,"GroupsDY",0.883018997704215,30,30
"PWY.7323..superpathway.of.GDP.mannose.derived.O.antigen.building.blocks.biosynthesis","Groups","DY",-0.165242947965122,0.463825281945836,0.724519729693283,"GroupsDY",0.885418329322934,30,22
"PWY.4041...gamma..glutamyl.cycle","Groups","DY",0.131008938750483,0.381954986706847,0.734359467097849,"GroupsDY",0.896265491339895,30,28
"COLANSYN.PWY..colanic.acid.building.blocks.biosynthesis","Groups","DY",-0.139812457123617,0.411172473739332,0.736563057224859,"GroupsDY",0.897776727679055,30,23
"ASPASN.PWY..superpathway.of.L.aspartate.and.L.asparagine.biosynthesis","Groups","DY",0.136223675054988,0.406846963687001,0.740441281676286,"GroupsDY",0.900144303214308,30,29
"PWY.7229..superpathway.of.adenosine.nucleotides.de.novo.biosynthesis.I","Groups","DY",0.148150466139312,0.447777356070469,0.743403843087141,"GroupsDY",0.902566023591438,30,29
"GLUTORN.PWY..L.ornithine.biosynthesis.I","Groups","DY",0.0389591012609233,0.120971837891047,0.749989226760648,"GroupsDY",0.909374160218257,30,11
"PWY.6126..superpathway.of.adenosine.nucleotides.de.novo.biosynthesis.II","Groups","DY",0.15312627861193,0.478486008764381,0.751508897312152,"GroupsDY",0.910030305338933,30,29
"NONOXIPENT.PWY..pentose.phosphate.pathway..non.oxidative.branch.","Groups","DY",0.0542235332072118,0.176198308335994,0.76073080429528,"GroupsDY",0.919999542255671,30,19
"PWY.7237..myo...chiro..and.scyllo.inositol.degradation","Groups","DY",-0.039839038965441,0.130443021940789,0.762483163736885,"GroupsDY",0.920921223734159,30,11
"PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis","Groups","DY",0.0331706158132316,0.110252179333867,0.765913085553908,"GroupsDY",0.921473699308065,30,30
"PWY.7953..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.III..meso.diaminopimelate.containing.","Groups","DY",0.0299861996087014,0.0988671791349753,0.764076587902202,"GroupsDY",0.921473699308065,30,11
"PWY.6305..superpathway.of.putrescine.biosynthesis","Groups","DY",0.0855245482477262,0.291161270041399,0.77129170613574,"GroupsDY",0.923681604399314,30,10
"PWY.I9..L.cysteine.biosynthesis.VI..from.L.methionine.","Groups","DY",-0.0869717366324512,0.298574092094085,0.773140576069842,"GroupsDY",0.924191177050068,30,11
"PWY.841..superpathway.of.purine.nucleotides.de.novo.biosynthesis.I","Groups","DY",0.12692359722094,0.452667923591683,0.781397205572559,"GroupsDY",0.931665898951897,30,22
"PWY0.162..superpathway.of.pyrimidine.ribonucleotides.de.novo.biosynthesis","Groups","DY",-0.146965974383739,0.533076051109168,0.784962336481515,"GroupsDY",0.934718275195658,30,21
"FUCCAT.PWY..fucose.degradation","Groups","DY",-0.133449711534378,0.49320297174021,0.788852260438848,"GroupsDY",0.938149107683029,30,21
"COMPLETE.ARO.PWY..superpathway.of.aromatic.amino.acid.biosynthesis","Groups","DY",-0.030030851144804,0.112225330379883,0.791123051016763,"GroupsDY",0.93844953755815,30,30
"PPGPPMET.PWY..ppGpp.biosynthesis","Groups","DY",-0.114651778147945,0.428219519524559,0.791011553917301,"GroupsDY",0.93844953755815,30,7
"PWY.5971..palmitate.biosynthesis..type.II.fatty.acid.synthase.","Groups","DY",0.146910498095934,0.561350173580025,0.795607834638062,"GroupsDY",0.940171901160606,30,7
"PWY.6147..6.hydroxymethyl.dihydropterin.diphosphate.biosynthesis.I","Groups","DY",0.137194258295545,0.532733706975925,0.798797938110988,"GroupsDY",0.941744149070133,30,22
"BRANCHED.CHAIN.AA.SYN.PWY..superpathway.of.branched.amino.acid.biosynthesis","Groups","DY",0.019985973005937,0.0806093780505246,0.806131559401156,"GroupsDY",0.946111931109908,30,19
"PWY.3841..folate.transformations.II..plants.","Groups","DY",0.0195678561262779,0.0785982619538262,0.805347576505872,"GroupsDY",0.946111931109908,30,11
"PWY.7357..thiamine.phosphate.formation.from.pyrithiamine.and.oxythiamine..yeast.","Groups","DY",0.0511809335686003,0.207090107763545,0.80673845308619,"GroupsDY",0.946111931109908,30,11
"PWY.5676..acetyl.CoA.fermentation.to.butanoate.II","Groups","DY",-0.169583657908391,0.717219802852218,0.81493958937105,"GroupsDY",0.949741626710623,30,13
"PWY.7220..adenosine.deoxyribonucleotides.de.novo.biosynthesis.II","Groups","DY",0.121968104505265,0.511519934547622,0.813407200732432,"GroupsDY",0.949741626710623,30,29
"PWY.7222..guanosine.deoxyribonucleotides.de.novo.biosynthesis.II","Groups","DY",0.121968104505265,0.511519934547622,0.813407200732432,"GroupsDY",0.949741626710623,30,29
"PWY0.1061..superpathway.of.L.alanine.biosynthesis","Groups","DY",-0.0487823319068557,0.204393417110645,0.813233585866338,"GroupsDY",0.949741626710623,30,4
"PWY.5505..L.glutamate.and.L.glutamine.biosynthesis","Groups","DY",-0.0527704597823583,0.228103324756992,0.81885812736703,"GroupsDY",0.951449741797033,30,16
"PWY.7238..sucrose.biosynthesis.II","Groups","DY",0.0350288334715553,0.151056308948456,0.818436945865494,"GroupsDY",0.951449741797033,30,11
"SER.GLYSYN.PWY..superpathway.of.L.serine.and.glycine.biosynthesis.I","Groups","DY",0.116439066209305,0.50506495817341,0.819474455031638,"GroupsDY",0.951449741797033,30,29
"PWY.6606..guanosine.nucleotides.degradation.II","Groups","DY",-0.0982944341717762,0.444827272752013,0.826840285766626,"GroupsDY",0.955118704843114,30,30
"PWY.6608..guanosine.nucleotides.degradation.III","Groups","DY",-0.0788549019052425,0.358340935361173,0.827546599963754,"GroupsDY",0.955118704843114,30,30
"PWY.7234..inosine.5..phosphate.biosynthesis.III","Groups","DY",0.0675602826565567,0.307418843641763,0.827769544197366,"GroupsDY",0.955118704843114,30,30
"PWY.6163..chorismate.biosynthesis.from.3.dehydroquinate","Groups","DY",-0.0267017067404559,0.125910605416844,0.833707114718603,"GroupsDY",0.960777715846718,30,30
"PWY.6121..5.aminoimidazole.ribonucleotide.biosynthesis.I","Groups","DY",-0.022922417797987,0.116200568875378,0.845153458536875,"GroupsDY",0.969164878470153,30,30
"GOLPDLCAT.PWY..superpathway.of.glycerol.degradation.to.1.3.propanediol","Groups","DY",-0.0738983664135001,0.384142603985981,0.848945331354105,"GroupsDY",0.969925255723978,30,5
"PWY.4981..L.proline.biosynthesis.II..from.arginine.","Groups","DY",-0.031259633150132,0.162392545535221,0.848850724934503,"GroupsDY",0.969925255723978,30,19
"PWY0.781..aspartate.superpathway","Groups","DY",0.0319288134747203,0.165901759630357,0.848880271472519,"GroupsDY",0.969925255723978,30,5
"PWY1ZNC.1..assimilatory.sulfate.reduction.IV","Groups","DY",0.0580239717643673,0.304381287508674,0.850296768149213,"GroupsDY",0.97027729371628,30,9
"PWY.5918..superpathay.of.heme.biosynthesis.from.glutamate","Groups","DY",-0.0317698652805354,0.173546257803403,0.856168790967175,"GroupsDY",0.974088749443459,30,4
"PWY.6317..D.galactose.degradation.I..Leloir.pathway.","Groups","DY",0.010528374348919,0.0569433486485215,0.854748371995976,"GroupsDY",0.974088749443459,30,11
"VALSYN.PWY..L.valine.biosynthesis","Groups","DY",0.0181377213795757,0.099659713301008,0.856996981023981,"GroupsDY",0.974088749443459,30,30
"DTDPRHAMSYN.PWY..dTDP..beta..L.rhamnose.biosynthesis","Groups","DY",0.0136829978039572,0.078571860461961,0.863099381450687,"GroupsDY",0.977688702495906,30,11
"P461.PWY..hexitol.fermentation.to.lactate..formate..ethanol.and.acetate","Groups","DY",-0.0972919142674612,0.668399474917727,0.885391729658233,"GroupsDY",0.997444074438546,30,21
"ARO.PWY..chorismate.biosynthesis.I","Groups","DY",-0.00560162909772754,0.124712579938876,0.964517219472989,"GroupsDY",0.998000746414982,30,30
"BIOTIN.BIOSYNTHESIS.PWY..biotin.biosynthesis.I","Groups","DY",0.016208974676689,0.325744994370187,0.960694176743756,"GroupsDY",0.998000746414982,30,12
"FASYN.INITIAL.PWY..superpathway.of.fatty.acid.biosynthesis.initiation..E..coli.","Groups","DY",-0.0106775863630786,0.313570430079293,0.973096051460054,"GroupsDY",0.998000746414982,30,10
"GALACTUROCAT.PWY..D.galacturonate.degradation.I","Groups","DY",0.0260578508851579,0.650839417964128,0.968369252719377,"GroupsDY",0.998000746414982,30,27
"GLCMANNANAUT.PWY..superpathway.of.N.acetylglucosamine..N.acetylmannosamine.and.N.acetylneuraminate.degradation","Groups","DY",-0.0334159656213643,0.396723875230991,0.933518947760094,"GroupsDY",0.998000746414982,30,25
"GLYCOLYSIS..glycolysis.I..from.glucose.6.phosphate.","Groups","DY",0.0161078312889453,0.120942317549958,0.895071724721554,"GroupsDY",0.998000746414982,30,30
"METH.ACETATE.PWY..methanogenesis.from.acetate","Groups","DY",0.0431094829985434,0.333918305995205,0.898270565172831,"GroupsDY",0.998000746414982,30,22
"P164.PWY..purine.nucleobases.degradation.I..anaerobic.","Groups","DY",-0.0517106837848599,0.377970348200921,0.89223370852123,"GroupsDY",0.998000746414982,30,28
"P4.PWY..superpathway.of.L.lysine..L.threonine.and.L.methionine.biosynthesis.I","Groups","DY",0.0123629513094484,0.17620710543093,0.944602004178199,"GroupsDY",0.998000746414982,30,5
"PANTO.PWY..phosphopantothenate.biosynthesis.I","Groups","DY",-0.0227310151359195,0.211980087353574,0.915428227205801,"GroupsDY",0.998000746414982,30,30
"PWY.5097..L.lysine.biosynthesis.VI","Groups","DY",-0.0146328807088661,0.124815245716413,0.907573733639633,"GroupsDY",0.998000746414982,30,30
"PWY.5675..nitrate.reduction.V..assimilatory.","Groups","DY",0.0298450692748909,0.394961692634718,0.94034404595985,"GroupsDY",0.998000746414982,30,8
"PWY.5686..UMP.biosynthesis.I","Groups","DY",0.00868406617273638,0.0797397795678806,0.914113949706433,"GroupsDY",0.998000746414982,30,11
"PWY.5913..partial.TCA.cycle..obligate.autotrophs.","Groups","DY",0.0417597761871596,0.344721035336339,0.904510901974818,"GroupsDY",0.998000746414982,30,9
"PWY.6125..superpathway.of.guanosine.nucleotides.de.novo.biosynthesis.II","Groups","DY",0.0187007516933197,0.513504358266162,0.971227312369922,"GroupsDY",0.998000746414982,30,22
"PWY.6285..superpathway.of.fatty.acids.biosynthesis..E..coli.","Groups","DY",0.079611565075936,0.585196123800109,0.892835527067494,"GroupsDY",0.998000746414982,30,7
"PWY.6519..8.amino.7.oxononanoate.biosynthesis.I","Groups","DY",0.0243925977916279,0.324014364821839,0.940566245716268,"GroupsDY",0.998000746414982,30,12
"PWY.6545..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.III","Groups","DY",-0.0165825619980987,0.12148687035729,0.892480033627273,"GroupsDY",0.998000746414982,30,12
"PWY.6609..adenine.and.adenosine.salvage.III","Groups","DY",-0.0120432477699193,0.126786154107103,0.925052137163023,"GroupsDY",0.998000746414982,30,30
"PWY.6969..TCA.cycle.V..2.oxoglutarate.synthase.","Groups","DY",-0.044226069617244,0.407306363813992,0.91436782767875,"GroupsDY",0.998000746414982,30,9
"PWY.7197..pyrimidine.deoxyribonucleotide.phosphorylation","Groups","DY",0.0555423972726687,0.534858496496862,0.918089226065062,"GroupsDY",0.998000746414982,30,22
"PWY.7208..superpathway.of.pyrimidine.nucleobases.salvage","Groups","DY",0.0238411594895109,0.518648028671302,0.963687092842332,"GroupsDY",0.998000746414982,30,22
"PWY.7228..superpathway.of.guanosine.nucleotides.de.novo.biosynthesis.I","Groups","DY",0.0313344124323757,0.498670149057826,0.95037772449916,"GroupsDY",0.998000746414982,30,22
"PWY.7790..UMP.biosynthesis.II","Groups","DY",0.00868406617273638,0.0797397795678806,0.914113949706433,"GroupsDY",0.998000746414982,30,11
"PWY.7791..UMP.biosynthesis.III","Groups","DY",0.00868406617273638,0.0797397795678806,0.914113949706433,"GroupsDY",0.998000746414982,30,11
"PWY0.1586..peptidoglycan.maturation..meso.diaminopimelate.containing.","Groups","DY",-0.0380037225404897,0.330371738540087,0.909302598701339,"GroupsDY",0.998000746414982,30,28
"PWY0.862...5Z..dodec.5.enoate.biosynthesis","Groups","DY",-0.0129039277350344,0.312572524711349,0.967385688482183,"GroupsDY",0.998000746414982,30,10
"PWYG.321..mycolate.biosynthesis","Groups","DY",-0.014657352229317,0.310705975953863,0.962734766029339,"GroupsDY",0.998000746414982,30,10
"PWY.5484..glycolysis.II..from.fructose.6.phosphate.","Groups","DY",0.0001633407684288,0.148375416580768,0.999130043108619,"GroupsDY",0.999130043108619,30,30
